"grant_number","SEP","court_cases"
"20170310926",1,0
"20160014777",1,0
"20060069737",1,0
"104980264",0,0
"8255228",1,0
"10499295",1,0
"11246145",0,0
"20150063163",1,0
"7373336",1,0
"101854197",0,0
"2020530723",0,0
"2013019972",1,0
"20160275138",0,0
"1054873",1,0
"1665661",1,0
"103377689",1,0
"20160035147",1,0
"215366",0,0
"113767574",1,0
"2775706",1,0
"20090285269",1,0
"3481091",1,0
"102162833",0,0
"10201805517R",1,0
"2179114",0,0
"2873908",1,0
"2965568",1,0
"20190215222",0,0
"2638376",1,0
"60201886",1,0
"20100299437",0,0
"2845710",1,0
"20160071431",1,0
"9594887",0,0
"20190306497",0,0
"1209257",1,0
"100667607",1,0
"PI0712242",0,0
"2010052689",1,0
"20210157313",1,0
"102293032",1,0
"1567945",0,0
"2011007414",1,0
"20040069507",1,0
"20160178906",1,0
"1722143",1,0
"101345877",1,0
"I633443",1,0
"368002",0,0
"20020114434",1,0
"20190001572",0,0
"2048891",1,0
"101561951",0,0
"20170101192",1,0
"20060070106",1,0
"110651241",1,0
"102004013316",1,0
"109155837",0,0
"2856970",1,0
"7133353",1,0
"2009118727",1,0
"102008015334",1,0
"112012023137",1,0
"2019101235",1,0
"103262572",1,0
"9584983",1,0
"2011089583",1,0
"10893265",1,0
"2018151701",0,0
"102008003068",0,0
"2010140232",1,0
"104282313",1,0
"2011210153",0,0
"20180338030",0,0
"I303936",1,0
"2009079794",1,0
"8249882",1,0
"100480976",1,0
"0433803",1,0
"2015513723",0,0
"20030086434",1,0
"20200323337",1,0
"2984873",0,0
"10871910",0,0
"8930059",1,0
"20070297365",1,0
"0134784",1,0
"3949414",1,0
"2015050578",1,0
"10505537",1,0
"1854236",0,0
"101058254",0,0
"20080042201",0,0
"10038532",1,0
"3900291",0,0
"0955751",1,0
"2011140511",1,0
"2866151",1,0
"2000009242",0,0
"2012138083",1,0
"20170126841",0,0
"101636916",0,0
"7181246",1,0
"101018937",1,0
"2656445",0,0
"11176006",0,0
"256147",1,0
"2566002",1,0
"104170401",0,0
"20080033399",1,0
"3048600",0,0
"20110211542",1,0
"101266033",0,0
"1102421",1,0
"20160049709",1,0
"9679063",1,0
"10733037",0,0
"10848205",1,0
"3713292",1,0
"9356815",0,0
"2002051139",0,0
"9712742",0,0
"20140043808",1,0
"102037756",1,0
"5555251",0,0
"2808868",1,0
"20030051712",0,0
"20150198941",0,0
"940010786",0,0
"96564",0,0
"112018010517",1,0
"1758286",0,0
"I641233",0,0
"20170251450",1,0
"20220246166",0,0
"2761761",0,0
"2584744",1,0
"102461235",0,0
"20170293150",0,0
"20150074168",0,0
"7783320",1,0
"7393110",1,0
"3058781",1,0
"2011161637",0,0
"499782",0,0
"2518963",0,0
"5180368",0,0
"102741701",1,0
"20150229590",0,0
"2018128779",0,0
"1148683",0,0
"20050105612",1,0
"1040716",0,0
"1775729",0,0
"20130318105",0,0
"1619817",1,0
"109104221",1,0
"7751545",0,0
"2833669",1,0
"5217999",0,0
"2007012358",1,0
"20150261404",0,0
"20020097805",0,0
"101335904",0,0
"20150227581",1,0
"3706362",1,0
"100975172",1,0
"2001197003",1,0
"3149902",1,0
"1455444",1,0
"4907299",0,0
"111818444",1,0
"20160058786",0,0
"8611901",1,0
"20150401",1,0
"10743202",1,0
"69420359",0,0
"2006071825",0,0
"2770677",1,0
"WO2010134133",1,0
"2371181",1,0
"5081644",1,0
"102067530",0,0
"3356981",1,0
"602006020785",1,0
"20020124227",0,0
"548808",0,0
"2001077736",0,0
"E305199",1,0
"2004101720",1,0
"20140179291",0,0
"2001218056",1,0
"1449286",0,0
"5867783",0,0
"2014518468",1,0
"2160907",1,0
"9578002",1,0
"104769871",0,0
"20160057464",1,0
"101405726",1,0
"20130136416",0,0
"2018071061",1,0
"60030512",1,0
"2012006589",0,0
"20060048235",0,0
"2004068739",0,0
"2335375",0,0
"2007032003",1,0
"108306740",0,0
"20020167717",0,0
"2653663",0,0
"102027791",1,0
"2017126246",0,0
"102356246",1,0
"2002214335",1,0
"111800451",1,0
"1769593",1,0
"110710146",0,0
"10879995",1,0
"11362862",1,0
"20090325613",1,0
"431650",0,0
"3437267",1,0
"101570016",1,0
"8818809",1,0
"3552442",1,0
"2010004424",0,0
"10314029",1,0
"2011042433",1,0
"2009290668",0,0
"5171943",1,0
"1546908",1,0
"1991010331",1,0
"3188433",1,0
"2002073885",1,0
"4927305",1,0
"2011107728",0,0
"7149186",1,0
"20050086659",1,0
"1266287",1,0
"8331220",0,0
"2901305",1,0
"2014184728",0,0
"2002125041",1,0
"20170310375",1,0
"20050262527",0,0
"8825896",1,0
"59207256",1,0
"H09504669",1,0
"102263962",0,0
"107453773",1,0
"20160068323",0,0
"111787520",1,0
"3605973",0,0
"2006033710",1,0
"2006305740",1,0
"2014048108",0,0
"108370578",1,0
"20170034679",1,0
"20020079738",0,0
"106328",1,0
"3783492",1,0
"713314",0,0
"60310809",1,0
"201442444",1,0
"20180332327",0,0
"3167570",0,0
"11695724",1,0
"20210144228",0,0
"104601532",1,0
"20130166633",1,0
"8966383",0,0
"20050052602",1,0
"PI0917339",1,0
"101386270",1,0
"10754863",1,0
"10560237",1,0
"20040228315",1,0
"2548444",1,0
"3374870",0,0
"7433341",1,0
"7154189",1,0
"2148480",1,0
"2271918",0,0
"2002532019",1,0
"102461021",1,0
"201900016301",0,0
"2000508500",1,0
"3128775",1,0
"20010019608",1,0
"10943484",1,0
"10201506363P",1,0
"9084240",0,0
"20220020262",0,0
"674063",0,0
"4569689",0,0
"2008263263",1,0
"1996038991",0,0
"112021003025",0,0
"1883157",1,0
"2680182",0,0
"20090316918",0,0
"103295569",0,0
"20110249653",0,0
"20120059077",0,0
"9151822",1,0
"20160191936",1,0
"2017210031",1,0
"1998010612",1,0
"101682442",1,0
"7688819",1,0
"1119135",0,0
"1621038",1,0
"3793286",0,0
"20110177835",0,0
"3200394",1,0
"2009101549",0,0
"20090115781",1,0
"200950538",0,0
"20070192841",1,0
"20180131844",0,0
"1175309",1,0
"7908626",1,0
"3117594",0,0
"2021067889",0,0
"9331884",1,0
"20040091056",1,0
"I651032",1,0
"20010033576",0,0
"108401491",1,0
"2776053",0,0
"3554142",1,0
"20160088342",1,0
"2003216337",1,0
"101836399",0,0
"20080076430",0,0
"2008058143",1,0
"20050063321",0,0
"200511859",1,0
"2019158058",1,0
"8014824",0,0
"2003248895",1,0
"8780715",0,0
"9094820",1,0
"104471976",0,0
"20100061342",0,0
"20080195742",1,0
"20140295837",0,0
"2002525935",0,0
"20190097060",1,0
"8370634",1,0
"104238958",1,0
"6455708",1,0
"2992665",0,0
"2087435",1,0
"1161039",1,0
"4174054",1,0
"2023542680",1,0
"6671289",0,0
"20160241480",0,0
"2192740",1,0
"8165114",0,0
"101841830",1,0
"102312764",0,0
"20210247510",0,0
"2006047138",1,0
"2012030187",0,0
"20150163729",1,0
"2015116726",1,0
"2015021280",0,0
"9215006",0,0
"102246137",1,0
"1085768",0,0
"2009158228",1,0
"10306508",0,0
"5313372",1,0
"20210021396",0,0
"20170094674",0,0
"2450601",1,0
"2006130585",0,0
"7643539",0,0
"8667281",0,0
"102010260",0,0
"2547075",1,0
"2003348007",0,0
"20120215479",1,0
"9749468",0,0
"8704870",0,0
"9585048",1,0
"2008258222",1,0
"2005522894",0,0
"20090217027",0,0
"2007078775",1,0
"602006011452",1,0
"2294515",1,0
"2001061900",0,0
"20210029044",1,0
"1999065243",1,0
"20030179749",0,0
"20210005681",1,0
"7382433",1,0
"101715008",1,0
"366581",1,0
"20230224230",1,0
"2017040182",0,0
"20210211359",1,0
"2013191905",0,0
"20060198395",0,0
"6026434",0,0
"20170317901",1,0
"20080101896",1,0
"10107227",1,0
"1175075",1,0
"8170034",1,0
"1800411",0,0
"20200313735",0,0
"3163458",0,0
"3522647",0,0
"2523357",1,0
"109757117",0,0
"3338379",0,0
"8315363",1,0
"20090113035",1,0
"20100159902",0,0
"111479221",1,0
"102388564",0,0
"2828615",1,0
"3791483",1,0
"E402575",0,0
"2015531954",0,0
"9967591",1,0
"1258886",0,0
"109644453",1,0
"20170012871",0,0
"8946745",1,0
"2017162273",0,0
"9872319",1,0
"20130078943",0,0
"10012286",0,0
"11336579",0,0
"7797154",0,0
"20210063763",0,0
"2000076180",1,0
"20150134844",0,0
"20190150118",1,0
"60022889",1,0
"11075956",1,0
"20170013552",1,0
"110635827",0,0
"2012126878",1,0
"11653014",0,0
"101158136",0,0
"101111211",1,0
"2016048067",1,0
"110546919",1,0
"2000060482",0,0
"20230021878",1,0
"20140150118",0,0
"6847645",0,0
"20170085519",0,0
"10462839",1,0
"2693229",1,0
"103384224",1,0
"E548835",1,0
"2019245452",1,0
"2010130605",0,0
"11367319",0,0
"2015524950",0,0
"0525900",0,0
"2111041",1,0
"2020007022",1,0
"20180063707",0,0
"2352124",1,0
"3764464",1,0
"2608204",1,0
"9367693",0,0
"2020058042",1,0
"101317378",0,0
"201006187",1,0
"101403818",1,0
"PI0415138",1,0
"20080247385",1,0
"2477568",1,0
"20100135251",0,0
"2797035",1,0
"10157076",1,0
"1940126",1,0
"0720846",0,0
"20170079003",1,0
"2804815",1,0
"9882001",0,0
"108650058",1,0
"20160255601",1,0
"7571244",1,0
"10833899",1,0
"20150085705",1,0
"112018003731",1,0
"10856288",0,0
"2804809",0,0
"20190043120",1,0
"2568706",0,0
"7177575",1,0
"2015500",1,0
"201352042",0,0
"9872237",1,0
"4567238",1,0
"3241481",1,0
"E438245",1,0
"6658046",1,0
"2243331",0,0
"6509197",1,0
"12017500514",0,0
"2341516",1,0
"2012182533",1,0
"1624295",1,0
"105553606",0,0
"20090205046",1,0
"3076646",0,0
"2016335722",0,0
"2641338",1,0
"8296234",0,0
"60126213",1,0
"2019143614",0,0
"2018011322",1,0
"10812661",0,0
"244489",1,0
"2521522",1,0
"5691980",0,0
"60329091",1,0
"2775773",1,0
"10070325",0,0
"2041741",1,0
"107005940",0,0
"20060221876",1,0
"2018227998",0,0
"1083663",1,0
"2635892",1,0
"20120118972",1,0
"20150156712",1,0
"2982086",1,0
"20070129084",1,0
"110333837",1,0
"20150214264",0,0
"2013172991",0,0
"8509394",0,0
"WO2015098257",1,0
"0734191",1,0
"2007531464",0,0
"0063399",1,0
"2601635",0,0
"2002082302",1,0
"3447972",0,0
"1451982",1,0
"11115559",0,0
"2014152542",1,0
"5756100",0,0
"2553325",1,0
"3595232",1,0
"20200060965",0,0
"2012024528",1,0
"8693279",1,0
"3038264",1,0
"7495543",1,0
"20070133199",0,0
"2237598",0,0
"2665287",1,0
"2727623",0,0
"20200068075",0,0
"110831055",1,0
"109495243",0,0
"20050271031",1,0
"2015021203",1,0
"2010043175",1,0
"20060130122",1,0
"2011138120",0,0
"821731",0,0
"3383089",0,0
"9048918",0,0
"103518164",1,0
"20100291967",1,0
"7698736",1,0
"2647250",0,0
"102484874",1,0
"2017002699",1,0
"2008544327",1,0
"20190018936",1,0
"112567699",1,0
"20150129646",0,0
"2006089126",0,0
"5814751",0,0
"8031105",1,0
"9203353",1,0
"2156570",0,0
"20210092033",1,0
"2010054394",1,0
"20200092330",0,0
"20190007425",1,0
"11831342",0,0
"2470996",1,0
"102009019423",1,0
"1999060814",1,0
"2016527779",0,0
"1056794",0,0
"980877",1,0
"20150349575",1,0
"20090073924",1,0
"101472406",1,0
"2524459",0,0
"8176548",1,0
"20120207160",1,0
"100536374",1,0
"4032214",0,0
"2702708",0,0
"20100118896",0,0
"5539388",1,0
"9055046",0,0
"20090144161",1,0
"20100202623",0,0
"PI0416563",1,0
"1729534",1,0
"I345896",1,0
"1710953",0,0
"1765025",0,0
"2692068",1,0
"9338601",0,0
"2530289",1,0
"1092294",1,0
"20060088041",1,0
"7636753",1,0
"2515559",0,0
"110278290",1,0
"2928184",0,0
"20170094362",0,0
"2005111841",1,0
"200602232",0,0
"2006512638",1,0
"10340583",1,0
"2012079241",1,0
"10848210",1,0
"2007016567",1,0
"20190124528",1,0
"10292189",1,0
"20190230572",1,0
"H06253288",1,0
"20230125927",1,0
"113632509",1,0
"2018236419",1,0
"102901976",0,0
"291544",1,0
"2825543",1,0
"2007049249",1,0
"2000069137",1,0
"2014030219",0,0
"3186998",0,0
"20090080399",1,0
"9047459",0,0
"2014117834",1,0
"109118359",1,0
"3707936",1,0
"I651985",0,0
"8204021",0,0
"112313963",1,0
"6856616",0,1
"I692262",1,0
"2102856",1,0
"0831551",1,0
"602007010279",1,0
"1757131",0,0
"20160344742",1,0
"1474875",0,0
"8826011",0,0
"20140102373",0,0
"2012060589",1,0
"326379",0,0
"2253729",0,0
"2690835",1,0
"2092782",1,0
"7456793",1,0
"2012135217",0,0
"2002197057",0,0
"20060248179",1,0
"20130111000",1,0
"20200228278",1,0
"5513380",1,0
"6917559",0,0
"2858501",0,0
"20150350721",1,0
"WO2018147314",1,0
"0918088",1,0
"9916802",0,0
"2001030016",0,0
"2000241684",1,0
"2285318",0,0
"101203807",1,0
"20050086347",1,0
"106464763",1,0
"20150317993",0,0
"20160337121",1,0
"2019032800",1,0
"1418732",1,0
"0640265",1,0
"9516210",0,0
"7688808",0,0
"112020024663",1,0
"7912509",0,0
"H088755",0,0
"102341850",0,0
"20160044622",1,0
"2017378688",1,0
"1408632",1,0
"2015041839",0,0
"0833522",1,0
"9100845",1,0
"2006065303",1,0
"20030163566",1,0
"20200099544",1,0
"20230370821",1,0
"20090106393",1,0
"2020108136",0,0
"100534493",1,0
"100288196",0,0
"2018509691",1,0
"1324527",0,0
"4228304",1,0
"2485212",1,0
"20080024907",0,0
"2016175981",1,0
"184799",1,0
"2879421",1,0
"6414082",0,0
"2222870",1,0
"8583746",1,0
"20170302407",1,0
"2018212762",1,0
"10154278",1,0
"2639727",0,0
"7263570",0,0
"20160073241",1,0
"0857386",0,0
"20030133449",0,0
"10158610",1,0
"2007103217",1,0
"2365280",1,0
"101363590",0,0
"2010056333",1,0
"20150112982",0,0
"2007292910",0,0
"9432313",1,0
"102170415",1,0
"20170000396",1,0
"20190349945",1,0
"20080165311",0,0
"20150373371",1,0
"E150606",1,0
"20180090145",1,0
"1667383",1,0
"967643",1,0
"397325",0,0
"112005003264",1,0
"102812766",0,0
"2494574",1,0
"20110289200",0,0
"20140317247",1,0
"1203711",0,0
"20150009570",0,0
"2399359",1,0
"11005264",1,0
"6665331",0,0
"I617705",0,0
"3754892",1,0
"20120002605",0,0
"2712113",0,0
"2013008867",1,0
"1061587",1,0
"8539556",0,0
"20150071293",1,0
"20040111471",1,0
"2489113",0,0
"9866533",0,0
"1814271",0,0
"111279766",1,0
"114097278",1,0
"2004036934",1,0
"60037225",1,0
"112492319",0,0
"1806714",0,0
"7499502",1,0
"2004023763",0,0
"4960443",1,0
"362512",0,0
"3736993",1,0
"6982612",1,0
"110097782",0,0
"2008424",0,0
"10839619",0,0
"110419056",1,0
"3343974",0,0
"3291164",1,0
"5764631",1,0
"2021012145",1,0
"0097158",0,0
"3291555",0,0
"9178728",0,0
"11442813",1,0
"8381297",1,0
"2019020059",0,0
"1922906",0,0
"20012709",0,0
"2015054490",0,0
"20060019604",0,0
"69836843",0,0
"0901413",0,0
"20120294239",0,0
"20002614",0,0
"I410070",1,0
"2620770",0,0
"20210067674",0,0
"20040117044",1,0
"20190258280",1,0
"20130148659",1,0
"971178",0,0
"502007010071",0,0
"6238746",1,0
"3398295",0,0
"1875401",0,0
"1937772",1,0
"2016198728",1,0
"7602786",1,0
"900002332",0,0
"109348535",1,0
"20030200240",1,0
"2015035807",1,0
"8885940",1,0
"2292484",1,0
"20100302030",1,0
"2493783",1,0
"366785",0,0
"779554",1,0
"2162721",1,0
"4286252",0,0
"RE46360",1,0
"20230308372",1,0
"69735437",0,0
"2018200510",1,0
"1130124",0,0
"10347309",1,0
"2510345",0,0
"258363",1,0
"2001054311",0,0
"0008948",0,0
"20220210764",1,0
"3432628",0,0
"I270283",1,0
"6052720",1,0
"2005115",1,0
"8903680",0,0
"2007519306",0,0
"111511037",0,0
"1085504",1,0
"1808684",1,0
"20100254319",1,0
"20090234644",0,0
"8374882",0,0
"20130262853",1,0
"2008061437",1,0
"20050201375",1,0
"104205698",1,0
"101952226",0,0
"102334342",0,0
"10594586",0,0
"5953654",1,0
"WO2017033606",1,0
"101861579",0,0
"2017178062",1,0
"2461512",0,0
"11095621",1,0
"211627",1,0
"1541472",1,0
"3414934",0,0
"201637006367",1,0
"1375095",1,0
"3840276",0,0
"20160119134",0,0
"10084817",0,0
"2721938",1,0
"1782087",0,0
"20210134402",0,0
"2938025",1,0
"9807656",1,0
"20180205573",1,0
"20030008641",0,0
"1090518",0,0
"101099474",1,0
"1557825",1,0
"602006018663",1,0
"20150356979",0,0
"20220417174",1,0
"9251538",0,0
"2509381",1,0
"2953745",1,0
"2012004555",0,0
"8700094",1,0
"102348002",0,0
"2017127249",0,0
"E509445",1,0
"11388063",1,0
"244948",1,0
"102004053792",1,0
"20140330969",1,0
"0571635",1,0
"3015080",1,0
"20140127283",1,0
"8838119",0,0
"11018895",1,0
"3755085",1,0
"2009064439",0,0
"2670199",0,0
"9961176",1,0
"2021228168",0,0
"1875666",1,0
"20140135742",1,0
"4005508",0,0
"20200359202",1,0
"2003290135",1,0
"2018174385",0,0
"2017075928",1,0
"2019005838",1,0
"0996247",0,0
"3567553",1,0
"6258518",1,0
"20160028483",0,0
"6808100",1,0
"20090012978",0,0
"7245267",1,0
"20190246296",0,0
"2005113239",1,0
"10992972",1,0
"20150163738",1,0
"198221",1,0
"S6110329",1,0
"1190017",1,0
"20080165805",1,0
"2002165280",0,0
"20080271591",1,0
"101048942",0,0
"2002365790",0,0
"20170011177",0,0
"105368",1,0
"9444926",1,0
"2009146111",1,0
"109246846",0,0
"20190011763",1,0
"20030017065",0,0
"7853209",0,0
"100998907",0,0
"102402652",0,0
"200924411",1,0
"2009523620",1,0
"20220148602",1,0
"3447937",1,0
"2007516507",0,0
"952336",0,0
"2006217498",0,0
"1998010413",0,0
"20100167798",0,0
"3861332",1,0
"20070230416",0,0
"10115080",1,0
"7590228",1,0
"20120060215",0,0
"2021006995",1,0
"20080031126",0,0
"20100040048",1,0
"9680199",1,0
"E243370",1,0
"20060053454",0,0
"20150304607",1,0
"159176",1,0
"2738945",0,0
"2008284785",1,0
"20080318608",0,0
"11032567",1,0
"20200004877",1,0
"2012118521",0,0
"20200151975",1,0
"20160021567",1,0
"7714676",1,0
"192139",1,0
"20210152439",0,0
"11483868",1,0
"105247415",0,0
"539593",0,0
"20100010808",1,0
"20220361281",1,0
"2004104876",1,0
"3565188",1,0
"101371537",1,0
"2467799",0,0
"2006041412",1,0
"2865233",1,0
"2110898",0,0
"100311300",1,0
"10052500",1,0
"1061713",1,0
"2005064931",0,0
"9236034",0,0
"1623554",0,0
"101232668",0,0
"1252202",1,0
"20070058648",0,0
"20100053693",0,0
"2637322",0,0
"2018204004",1,0
"3131081",1,0
"3468779",0,0
"5664220",1,0
"2268912",1,0
"8075635",0,0
"4022997",0,0
"9270728",1,0
"20140029562",1,0
"109891922",1,0
"103053168",0,0
"112012001615",0,0
"60312432",1,0
"4889934",0,0
"112492511",1,0
"3579608",1,0
"2094404",0,0
"2575065",0,0
"20100110873",0,0
"1040864",1,0
"111492672",0,0
"2888902",0,0
"9929906",1,0
"8234505",1,0
"20100057478",0,0
"20090221308",0,0
"20150002216",0,0
"20050079866",1,0
"2022501846",1,0
"20100287227",1,0
"5901345",0,0
"9701753",0,0
"7361115",1,0
"9817800",0,0
"102577206",0,0
"102018220471",1,0
"20070046980",1,0
"20080035924",0,0
"2009166490",0,0
"10049228",0,0
"20170302762",0,0
"8160022",0,0
"9510887",0,0
"20200167854",0,0
"20220191938",0,0
"102017009564",1,0
"602005002570",1,0
"20200382036",1,0
"08020700",1,0
"102471561",1,0
"6686701",0,0
"201406174",0,0
"20060109371",1,0
"2009026321",0,0
"20130067084",1,0
"8608328",0,0
"2016148354",1,0
"11170496",1,0
"20080285485",1,0
"2011530909",0,0
"5910297",1,0
"20080050937",0,0
"8077441",0,0
"H10503353",1,0
"9300680",0,0
"20020122477",1,0
"2512098",0,0
"H10257583",0,0
"10329056",0,0
"2008019353",0,0
"9712340",1,0
"20210136605",0,0
"10791518",1,0
"1054604",1,0
"20110032903",1,0
"2003078830",1,0
"104123636",1,0
"20080091918",1,0
"2007041567",1,0
"4701343",0,0
"107113321",1,0
"1078197",0,0
"2014008513",1,0
"20200236159",1,0
"1353487",1,0
"20200322795",1,0
"9602295",0,0
"2011019925",1,0
"8989056",0,0
"2002062013",0,0
"8054778",1,0
"090124",1,0
"8935600",1,0
"2000011906",1,0
"69328441",0,0
"11511196",0,0
"100496712",1,0
"10529354",0,0
"10128938",1,0
"2016132459",0,0
"5890220",1,0
"2087642",0,0
"2761953",0,0
"2076999",0,0
"102017121174",1,0
"3582505",1,0
"9215727",1,0
"0104670",1,0
"2001042962",1,0
"2001017303",0,0
"6362080",0,0
"102011110495",1,0
"1040475",1,0
"I757609",0,0
"9230092",0,0
"5080666",1,0
"20050177751",0,0
"20070266162",0,0
"PI0407473",1,0
"2498841",1,0
"3226999",1,0
"20100202339",0,0
"20220078801",1,0
"1101989",1,0
"20030074193",1,0
"8116516",0,0
"2009099973",0,0
"101932590",1,0
"2786242",1,0
"3993455",0,0
"0283304",0,0
"1069234",0,0
"3417679",1,0
"2898808",1,0
"102100308",1,0
"602005023619",1,0
"2002007356",1,0
"69637349",1,0
"20170187098",1,0
"103777750",1,0
"11049078",0,0
"7788172",0,0
"5714700",1,0
"8918463",1,0
"20050250504",0,0
"107079369",0,0
"2016108987",1,0
"3753294",1,0
"111092706",0,0
"9553569",1,0
"8285748",1,0
"20160105516",0,0
"101785012",0,0
"10064227",0,0
"1683291",1,0
"1183183",1,0
"110351881",1,0
"2018234554",1,0
"2013518338",1,0
"20030069197",1,0
"1045426",1,0
"2582329",1,0
"7742705",1,0
"2001251660",1,0
"2016508226",0,0
"1906405",1,0
"2805512",0,0
"2836926",0,0
"201134005",0,0
"2004097674",1,0
"101543161",0,0
"I330993",1,0
"2009200757",0,0
"20100142709",0,0
"9491276",1,0
"201400642",1,0
"2022158874",0,0
"3813442",0,0
"3624415",1,0
"2582956",1,0
"1455483",1,0
"20150288417",0,0
"2006019561",0,0
"4494114",0,0
"2010062471",0,0
"1999038283",0,0
"3296988",0,0
"109526056",0,0
"8305941",0,0
"59101079",0,0
"2007024887",1,0
"20200034808",1,0
"9006014",1,0
"103370960",1,0
"20050169322",1,0
"2630223",1,0
"PA05000152",1,0
"102531095",1,0
"490965",0,0
"2017003604",1,0
"20040028913",0,0
"69024870",0,0
"7746839",0,0
"2015110008",1,0
"20090133064",0,0
"RE44647",0,0
"9307076",0,0
"04017341",1,0
"H07106983",1,0
"2011308538",0,0
"104956736",0,0
"20200149908",0,0
"2014040712",1,0
"2638748",0,0
"7623502",0,0
"2800220",1,0
"100764228",1,0
"1059820",0,0
"8149827",0,0
"2018031099",1,0
"101459937",1,0
"201904329",1,0
"2014049",0,0
"0540007",0,0
"9004433",1,0
"109076485",1,0
"0213196",1,0
"20150325232",1,0
"20140071419",1,0
"20140187275",1,0
"104620227",0,0
"2423208",1,0
"20060047772",1,0
"20050153731",0,0
"20100184372",0,0
"9559884",0,0
"112013019871",1,0
"1252297",1,0
"2008509458",1,0
"2294704",0,0
"101956855",1,0
"20210176714",1,0
"2007048131",0,0
"20160021392",0,0
"3205091",0,0
"2014158049",0,0
"2214318",1,0
"100686737",1,0
"20040120033",1,0
"200740244",1,0
"20150244626",0,0
"20170132299",1,0
"60207618",1,0
"20200288485",1,0
"2005091293",1,0
"20020004299",1,0
"6081523",0,0
"1890481",0,0
"200000410",0,0
"3942897",0,0
"20180367391",0,0
"8677450",1,0
"2012107398",1,0
"9196097",1,0
"2012036661",0,0
"2001004764",1,0
"7676558",1,0
"1381161",0,0
"101167399",0,0
"20070077819",1,0
"20170063703",1,0
"20135912",1,0
"8700767",1,0
"2186206",0,0
"69829101",0,0
"1304623",1,0
"1222967",1,0
"2002230740",0,0
"1983680",1,0
"104010297",1,0
"20180098272",1,0
"107730208",0,0
"102221886",0,0
"20160366038",1,0
"1156624",1,0
"8049679",1,0
"2019023397",1,0
"1905401",1,0
"1653692",0,0
"2011282",1,0
"114465641",0,0
"20050286462",0,0
"2795761",0,0
"2009142000",1,0
"112511284",1,0
"4636467",1,0
"2003304218",1,0
"20060236383",0,0
"2021250882",1,0
"7398062",1,0
"20180044325",0,0
"9176736",0,0
"2261830",0,0
"2565318",1,0
"9420556",1,0
"0862818",0,0
"1943190",1,0
"104067549",1,0
"10069909",1,0
"20170107435",1,0
"201352039",0,0
"20160081993",1,0
"20060244501",1,0
"0111281",1,0
"7085587",1,0
"20020032727",0,0
"201488",1,0
"2014088318",1,0
"101198079",0,0
"1204225",1,0
"20100322267",1,0
"69500923",1,0
"3698532",1,0
"20180192306",1,0
"2022067465",1,0
"1998045976",1,0
"20000068733",0,0
"20230052026",1,0
"20150012415",0,0
"362713",1,0
"201317907",0,0
"20010014098",1,0
"20110069631",0,0
"1214488",1,0
"2010109521",0,0
"107003879",0,0
"20030153321",1,0
"2706825",1,0
"5331196",1,0
"11575958",0,0
"2504061",0,0
"2004023730",1,0
"20120240226",0,0
"7322076",1,0
"8625540",1,0
"2015133078",1,0
"7936822",0,0
"20130122773",0,0
"2007051156",1,0
"10502810",1,0
"2011146898",1,0
"2001287730",0,0
"2021003637",1,0
"20180012329",1,0
"016112",1,0
"374509",0,0
"2541800",0,0
"101133668",0,0
"2215791",0,0
"2294547",1,0
"109995553",1,0
"2014138142",1,0
